source_variable_id,variable_name,answer_value,answer_code,source_id,source_sheet,source_row,review_status,is_missing_category
SRC-PARIS-C1-Q_GPPS52,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,847,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS52,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,848,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS52,,No,0,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,849,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS52,,Yes,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,850,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS53,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,852,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS53,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,853,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS53,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,854,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS53,,No,0,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,855,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS53,,Yes,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,856,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS54,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,858,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS54,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,859,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS54,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,860,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS54,,No,0,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,861,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS54,,Yes,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,862,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS55,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,864,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS55,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,865,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS55,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,866,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS55,,No,0,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,867,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS55,,Yes,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,868,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS56,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,870,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS56,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,871,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS56,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,872,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS56,,No,0,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,873,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS56,,Yes,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,874,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS61,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,876,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS61,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,877,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS61,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,878,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS61,,No,0,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,879,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS61,,Yes,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,880,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS62,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,882,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS62,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,883,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS62,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,884,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS62,,No,0,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,885,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS62,,Yes,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,886,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS63,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,888,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS63,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,889,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS63,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,890,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS63,,No,0,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,891,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS63,,Yes,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,892,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS64,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,894,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS64,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,895,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS64,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,896,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS64,,No,0,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,897,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS64,,Yes,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,898,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS65,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,900,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS65,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,901,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS65,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,902,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_GPPS65,,No,0,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,903,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_GPPS65,,Yes,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,904,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF119,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,907,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_CWF119,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,908,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_CWF119,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,909,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_CWF119,,Excellent,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,910,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF119,,Very good,2,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,911,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF119,,Good,3,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,912,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF119,,Fair,4,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,913,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF119,,Poor,5,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,914,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF119,,Have not received medical care in the last 12 months,6,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,915,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF119,,Not sure,7,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,916,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF119,,NA,8,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,917,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_EMERG,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,920,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_EMERG,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,921,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_EMERG,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,922,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_EMERG,,No,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,923,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_EMERG,,"Yes, once",2,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,924,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_EMERG,,"Yes, twice",3,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,925,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_EMERG,,"Yes, 3 or more times",4,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,926,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_EMERG,,Not sure,5,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,927,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_EMERG,,NA,6,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,928,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_CWF2016HOSP,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,931,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_CWF2016HOSP,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,932,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_CWF2016HOSP,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,933,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_CWF2016HOSP,,No,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,934,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF2016HOSP,,"Yes, once",2,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,935,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF2016HOSP,,"Yes, twice",3,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,936,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF2016HOSP,,"Yes, 3 or more times",4,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,937,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF2016HOSP,,Not sure,5,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,938,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_CWF2016HOSP,,NA,6,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,939,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-LASTAPP,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,942,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-LASTAPP,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,943,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-LASTAPP,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,944,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-LASTAPP,,In the past 3 months,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,945,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-LASTAPP,,Between 3 and 6 months ago,2,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,946,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-LASTAPP,,Between 6 and 12 months ago,3,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,947,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-LASTAPP,,More than 12 months ago,4,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,948,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-LASTAPP,,I haven’t had an appointment since being registered with my GP practice,5,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,949,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-LASTAPP,,NA,6,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,950,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_PURPOS,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,954,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_PURPOS,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,955,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_PURPOS,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,956,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_PURPOS,,First contact for a new problem,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,957,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_PURPOS,,Follow-up of a new problem,2,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,958,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_PURPOS,,Routine care for a long-term problem,3,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,959,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_PURPOS,,Non-routine care for a long-term problem,4,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,960,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_PURPOS,,General preventive care,5,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,961,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_PURPOS,,Not sure,6,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,962,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_PURPOS,,Annual or regular check,7,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,963,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7A,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,966,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC7A,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,967,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC7A,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,968,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC7A,,A doctor specialised in family medicine/general practice,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,969,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7A,,Another specialist doctor,2,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,970,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7A,,A nurse,3,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,971,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7A,,Nurse practitioner,4,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,972,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7A,,"An allied health care professional, such as a physiotherapist, dietician, or podiatrist",5,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,973,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7A,,Another health care professional,6,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,974,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7A,,Not sure,7,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,975,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7A,,NA,8,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,976,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC7B,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,978,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC7B,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,979,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC7B,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,980,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC7B,,A primary care centre,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,981,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7B,,An outpatient department of a hospital,2,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,982,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7B,,Other,3,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,983,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7B,,Not sure,4,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,984,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7B,,Not applicable,5,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,985,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7B,,NA,6,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,986,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC7C,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,988,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC7C,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,989,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC7C,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,990,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC7C,,Face-to-face consultation in the health care professional's office,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,991,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7C,,Telephone consultation,2,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,992,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7C,,Video consultation,3,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,993,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7C,,Home visit,4,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,994,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7C,,Other,5,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,995,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7C,,Not sure,6,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,996,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC7C,,NA,7,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,997,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-GPPSACCESS,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1001,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-GPPSACCESS,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1002,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-GPPSACCESS,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1003,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-GPPSACCESS,,On the same day,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1004,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-GPPSACCESS,,On the next day,2,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1005,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-GPPSACCESS,,A few days and up to a week later,3,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1006,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-GPPSACCESS,,More than a week and up to one month later,4,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1007,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-GPPSACCESS,,More than one month later,5,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1008,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-GPPSACCESS,,Can't remember,6,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1009,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-GPPSACCESS,,NA,7,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1010,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC9,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1013,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC9,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1014,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC9,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1015,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC9,,Yes,1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1016,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC9,,No,2,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1017,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC9,,Not sure,3,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1018,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC9,,NA,4,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1019,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC8,,Not answered,-97,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1022,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC8,,Multiple answers,-96,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1023,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC8,,Question not asked,-95,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1024,EXTRACTED_UNREVIEWED,TRUE
SRC-PARIS-C1-Q_OECDACC8,,"Yes, definitely",1,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1025,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC8,,"Yes, to some extent",2,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1026,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC8,,"No, not really",3,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1027,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC8,,"No, definitely not",4,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1028,EXTRACTED_UNREVIEWED,FALSE
SRC-PARIS-C1-Q_OECDACC8,,Not sure,5,PARIS-C1-PUF202605-CODEBOOK,PUF_MSPatient Codebook,1029,EXTRACTED_UNREVIEWED,FALSE
